"Message",Normal,"          P/Invoke 'RhpRecordDebuggeeInitiatedHandle' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpRecordDebuggeeInitiatedHandle'."
"Message",Normal,"          P/Invoke 'RhpVerifyDebuggerCleanup' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpVerifyDebuggerCleanup'."
"Message",Normal,"          P/Invoke 'RhpGetCurrentThread' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhpGetCurrentThread'."
"Message",Normal,"          P/Invoke 'RhWaitForPendingFinalizers' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhWaitForPendingFinalizers'."
"Message",Normal,"          P/Invoke 'RhYield' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhYield'."
"Message",Normal,"          P/Invoke 'RhFlushProcessWriteBuffers' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhFlushProcessWriteBuffers'."
"Message",Normal,"          P/Invoke 'RhCompatibleReentrantWaitAny' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhCompatibleReentrantWaitAny'."
"Message",Normal,"          P/Invoke 'RhCallDescrWorker' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhCallDescrWorker'."
"Message",Normal,"          P/Invoke '_ecvt_s' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!_ecvt_s'."
"Message",Normal,"          P/Invoke 'memmove' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!memmove'."
"Message",Normal,"          P/Invoke 'memset' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!memset'."
"Message",Normal,"          P/Invoke 'CallingConventionConverter_GetStubs' with [DllImport(ExactSpelling=true)] resolved to '*!CallingConventionConverter_GetStubs'."
"Message",Normal,"          P/Invoke 'WindowsCreateStringReference' resolved to 'WindowsCreateStringReference!api-ms-win-core-winrt-string-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetLastError' resolved to 'GetLastError!api-ms-win-core-errorhandling-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'SetLastError' resolved to 'SetLastError!api-ms-win-core-errorhandling-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'RoInitialize' resolved to 'RoInitialize!api-ms-win-core-winrt-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'IsValidLocaleName' resolved to 'IsValidLocaleName!api-ms-win-core-localization-l1-2-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ResolveLocaleName' resolved to 'ResolveLocaleName!api-ms-win-core-localization-l1-2-0.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'GetCPInfoExW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CoCreateInstance' with [DllImport(ExactSpelling=true)] resolved to 'api-ms-win-core-com-l1-1-0.dll!CoCreateInstance'."
"Message",Normal,"          P/Invoke 'SysFreeString' resolved to 'SysFreeString!OleAut32' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'RoGetBufferMarshaler!api-ms-win-core-winrt-robuffer-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 165 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\2.2.3\tools\csc\csc.exe /noconfig @""C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\Bestiary.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 165 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 185 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 187 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 200 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 210 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 210 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 223 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 259 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 259 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 259 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 259 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 260 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 261 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 262 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 197 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 197 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 197 MB."
"Message",Normal,"Running 'GetType' transform, heap at 198 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 198 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 199 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 199 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 201 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 201 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 206 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 207 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 213 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 213 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 213 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 213 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 221 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 221 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 222 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 222 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 222 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 222 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 222 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 222 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 222 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 224 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 264 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  8141 |        155 | Analysis"
"Message",Normal,"  1370 |        -40 | WriteAssemblies"
"Message",Normal,"  1322 |          0 | GenerateCodeAndCompile"
"Message",Normal,"   725 |        -33 | Mcg"
"Message",Normal,"   352 |         40 | Reducer"
"Message",Normal,"   338 |         20 | ReducedCopyInitialize"
"Message",Normal,"   259 |         36 | ReducedCopyComplete"
"Message",Normal,"   175 |        -65 | McgTypeOf"
"Message",Normal,"   136 |          0 | DumpNativeResources"
"Message",Normal,"    71 |         13 | ReducedCopyMethodBodies"
"Message",Normal,"    67 |         13 | ReducedCopyPopulateTypes"
"Message",Normal,"    53 |          8 | CreateMetadata"
"Message",Normal,"    47 |         10 | ReducedCopyLateMetadata"
"Message",Normal,"    31 |          0 | ResourceExtractor"
"Message",Normal,"    30 |          6 | LazyGenerics"
"Message",Normal,"    30 |          1 | McgRedirect"
"Message",Normal,"    19 |          2 | TypeofTypeHandle"
"Message",Normal,"    18 |          5 | StaticInitData"
"Message",Normal,"    17 |          1 | McgRedirect"
"Message",Normal,"    11 |          1 | SaveRVAStatics"
"Message",Normal,"     5 |          0 | GetType"
"Message",Normal,"     5 |          2 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     5 |          2 | ReducedCopyEmptyTypes"
"Message",Normal,"     4 |          1 | McgFixups"
"Message",Normal,"     3 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     2 |          0 | ReflectionIntrinsics"
"Message",Normal,"     2 |          1 | McgAccessor"
"Message",Normal,"     2 |          0 | ScrubOpenCalls"
"Message",Normal,"     2 |          1 | Delegate"
"Message",Normal,"     2 |          0 | ReducedCopyCleanup"
"Message",Normal,"     1 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     1 |          0 | EventSource"
"Message",Normal,"     1 |          1 | Attribute"
"Message",Normal,"     1 |          0 | ValueType"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ReflectionInvoke"
"Message",Normal,"     0 |          0 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.3\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\MDIL\Bestiary.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.27420.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 1398 methods."
"Message",Low,"Scanning 2620 methods."
"Message",Low,"Scanning 1216 methods."
"Message",Low,"Scanning 377 methods."
"Message",Low,"Scanning 370 methods."
"Message",Low,"Scanning 621 methods."
"Message",Low,"Scanning 902 methods."
"Message",Low,"Scanning 873 methods."
"Message",Low,"Scanning 541 methods."
"Message",Low,"Scanning 444 methods."
"Message",Low,"Scanning 195 methods."
"Message",Low,"Scanning 134 methods."
"Message",Low,"Scanning 99 methods."
"Message",Low,"Scanning 33 methods."
"Message",Low,"Scanning 44 methods."
"Message",Low,"Scanning 29 methods."
"Message",Low,"Scanning 11 methods."
"Message",Low,"Scanning 28 methods."
"Message",Low,"Scanning 14 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 9957 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Compiling 19 methods."
"Message",Low,"Compiling 1 methods."
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   4866"
"Message",Low,"Metadata blob size:          150786"
"Message",Low,"Method RVA - token map size: 38928"
"Message",Low,"Total native size:           189714"
"Message",Low,"Successfully generated 'C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\MDIL\Bestiary.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\MDIL\Bestiary.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.3\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\MDIL\Bestiary.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       15 |     6046 |     6046 |     6031 |     6046 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       6046 ms"
"Message",Normal,"System time per command: 6046 ms"
"Message",Normal,"Total duration:          6031 ms"
"Message",Normal,"Total lifetime:          6046 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.17763.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.17763.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       16 |      282 |      282 |      266 |      282 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       282 ms"
"Message",Normal,"System time per command: 282 ms"
"Message",Normal,"Total duration:          266 ms"
"Message",Normal,"Total lifetime:          282 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            0.9"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\ILTransformed\Bestiary.res' at offset 0."
"Message",Normal," Added 'C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1384."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.3\tools\x86\ilc\Tools\rhbind.exe @""C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\rhbindargs.Bestiary.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\MDIL\Bestiary.mdilexe"
"Message",Low,"MDILPDB: C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\MDIL\Bestiary.mdilpdb"
"Message",Low,"IL: C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\MDIL\Bestiary.ilexe"
"Message",Low,"NI: C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\Native\Bestiary.dll"
"Message",Low,"SHIM: C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\Native\Bestiary.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\Native\Bestiary.pdb"
"Message",Low,"Produced C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\Native\Bestiary.dll in 1.000 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.3\tools\x86\ilc\Tools\rhbind.exe @""C:\Users\Bernardo\Documents\PersonalProjects\Coding\Bestiary\obj\x86\Release\ilc\intermediate\rhbindargs.Bestiary.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |     1188 |     1188 |     1188 |     1188 | [0] rhbind Bestiary"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       1188 ms"
"Message",Normal,"System time per command: 1188 ms"
"Message",Normal,"Total duration:          1188 ms"
"Message",Normal,"Total lifetime:          1188 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
